Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2019-1 Data Report
"October 2, 2018 (FTE 2019-1)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"738","Toombs County","0204-Lyons Upper Elementary","Total","132","*","*","109","*","178","*"
"738","Toombs County","4050-Toombs Central Elementary School","Female","58","*","*","*","*","159","*"
"738","Toombs County","4050-Toombs Central Elementary School","Male","63","*","*","15","*","181","*"
"738","Toombs County","4050-Toombs Central Elementary School","Total","121","*","*","*","*","340","*"
"739","Towns County","0103-Towns County Elementary School","Female","*","*","*","*","*","185","*"
"739","Towns County","0103-Towns County Elementary School","Male","*","*","*","*","*","204","*"
"739","Towns County","0103-Towns County Elementary School","Total","*","*","*","*","*","389","*"
"739","Towns County","0104-Towns County Middle School","Female","*","*","*","*","*","94","*"
"739","Towns County","0104-Towns County Middle School","Male","*","*","*","*","*","110","*"
"739","Towns County","0104-Towns County Middle School","Total","*","*","*","*","*","204","*"
"739","Towns County","0204-Towns County High School","Female","*","*","*","*","*","124","*"
"739","Towns County","0204-Towns County High School","Male","*","*","*","*","*","147","*"
"739","Towns County","0204-Towns County High School","Total","*","*","*","*","*","271","*"
"740","Treutlen County","0113-Treutlen Elementary School","Female","*","*","*","121","*","168","*"
"740","Treutlen County","0113-Treutlen Elementary School","Male","*","*","*","114","*","161","*"
"740","Treutlen County","0113-Treutlen Elementary School","Total","*","*","*","235","*","329","*"
"740","Treutlen County","0213-Treutlen Middle/High School","Female","*","*","*","105","*","142","*"
"740","Treutlen County","0213-Treutlen Middle/High School","Male","*","*","*","95","*","142","*"
"740","Treutlen County","0213-Treutlen Middle/High School","Total","*","*","*","200","*","284","*"
"741","Troup County","0109-Callaway Elementary School","Female","26","*","15","171","*","130","*"
"741","Troup County","0109-Callaway Elementary School","Male","24","*","19","154","*","130","15"
"741","Troup County","0109-Callaway Elementary School","Total","50","*","34","325","*","260","*"
"741","Troup County","0187-West Point Elementary School","Female","*","*","*","123","*","53","*"
"741","Troup County","0187-West Point Elementary School","Male","*","*","*","126","*","70","*"
"741","Troup County","0187-West Point Elementary School","Total","*","*","*","249","*","123","*"
"741","Troup County","0189-Long Cane Elementary School","Female","*","*","*","40","*","204","*"
"741","Troup County","0189-Long Cane Elementary School","Male","*","*","*","42","*","201","*"
"741","Troup County","0189-Long Cane Elementary School","Total","*","*","*","82","*","405","*"
"741","Troup County","0191-Gardner-Newman Middle School","Female","46","*","16","234","*","173","15"
"741","Troup County","0191-Gardner-Newman Middle School","Male","54","*","*","237","*","174","24"
"741","Troup County","0191-Gardner-Newman Middle School","Total","100","*","*","471","*","347","39"
"741","Troup County","0194-Hollis Hand Elementary School","Female","32","*","*","61","*","159","*"
"741","Troup County","0194-Hollis Hand Elementary School","Male","29","*","*","88","*","204","*"
"741","Troup County","0194-Hollis Hand Elementary School","Total","61","*","*","149","*","363","*"
"741","Troup County","0201-Callaway High School","Female","19","*","*","195","*","164","*"
"741","Troup County","0201-Callaway High School","Male","15","*","*","188","*","172","24"
"741","Troup County","0201-Callaway High School","Total","34","*","*","383","*","336","*"
"741","Troup County","0204-Callaway Middle School","Female","22","*","*","172","*","129","21"
"741","Troup County","0204-Callaway Middle School","Male","17","*","*","197","*","158","17"
"741","Troup County","0204-Callaway Middle School","Total","39","*","*","369","*","287","38"
"741","Troup County","0205-Franklin Forest Elementary","Female","48","*","*","175","*","73","23"
"741","Troup County","0205-Franklin Forest Elementary","Male","45","*","16","201","*","113","*"
"741","Troup County","0205-Franklin Forest Elementary","Total","93","*","*","376","*","186","*"
"741","Troup County","0207-Bradfield Center - Ault Academy","Female","*","*","*","*","*","*","*"
"741","Troup County","0207-Bradfield Center - Ault Academy","Male","*","*","*","23","*","*","*"
"741","Troup County","0207-Bradfield Center - Ault Academy","Total","*","*","*","*","*","*","*"
"741","Troup County","0297-Long Cane Middle School","Female","17","*","*","200","*","254","23"
"741","Troup County","0297-Long Cane Middle School","Male","23","*","*","182","*","279","16"
"741","Troup County","0297-Long Cane Middle School","Total","40","*","*","382","*","533","39"
"741","Troup County","0387-Troup County High School","Female","26","*","*","233","*","355","24"
"741","Troup County","0387-Troup County High School","Male","30","*","*","212","*","385","35"
"741","Troup County","0387-Troup County High School","Total","56","*","*","445","*","740","59"
"741","Troup County","0397-Hogansville Elementary School","Female","22","*","*","73","*","123","*"
"741","Troup County","0397-Hogansville Elementary School","Male","15","*","*","92","*","129","20"
"741","Troup County","0397-Hogansville Elementary School","Total","37","*","*","165","*","252","*"
"741","Troup County","0597-Ethel W. Kight Elementary School","Female","34","*","*","208","*","35","26"
"741","Troup County","0597-Ethel W. Kight Elementary School","Male","36","*","*","205","*","35","*"
"741","Troup County","0597-Ethel W. Kight Elementary School","Total","70","*","*","413","*","70","*"
"741","Troup County","0698-Clearview Elementary School","Female","26","*","*","244","*","63","*"
"741","Troup County","0698-Clearview Elementary School","Male","24","*","15","230","*","79","18"
"741","Troup County","0698-Clearview Elementary School","Total","50","*","*","474","*","142","*"
"741","Troup County","1052-LaGrange High School","Female","27","*","21","266","*","239","23"
"741","Troup County","1052-LaGrange High School","Male","58","*","17","257","*","266","20"
"741","Troup County","1052-LaGrange High School","Total","85","*","38","523","*","505","43"
"741","Troup County","3050-Hillcrest Elementary School","Female","*","*","*","23","*","137","*"
"741","Troup County","3050-Hillcrest Elementary School","Male","*","*","*","27","*","143","*"
"741","Troup County","3050-Hillcrest Elementary School","Total","*","*","*","50","*","280","*"
"741","Troup County","5050-Rosemont Elementary School","Female","*","*","*","26","*","219","17"
"741","Troup County","5050-Rosemont Elementary School","Male","*","*","*","28","*","212","20"
"741","Troup County","5050-Rosemont Elementary School","Total","*","*","*","54","*","431","37"
"741","Troup County","5052-Berta Weathersbee Elementary School","Female","*","*","*","133","*","*","*"
"741","Troup County","5052-Berta Weathersbee Elementary School","Male","*","*","*","129","*","*","*"
"741","Troup County","5052-Berta Weathersbee Elementary School","Total","*","*","*","262","*","*","*"
"742","Turner County","0190-Turner County Middle School","Female","*","*","*","85","*","40","*"
"742","Turner County","0190-Turner County Middle School","Male","*","*","*","83","*","35","*"
"742","Turner County","0190-Turner County Middle School","Total","*","*","*","168","*","75","*"
"742","Turner County","0196-Turner County Elementary School","Female","17","*","*","195","*","85","*"
"742","Turner County","0196-Turner County Elementary School","Male","15","*","*","197","*","94","*"
"742","Turner County","0196-Turner County Elementary School","Total","32","*","*","392","*","179","*"
"742","Turner County","1050-Z - Turner County Specialty School","Female","*","*","*","*","*","*","*"
"742","Turner County","1050-Z - Turner County Specialty School","Male","*","*","*","*","*","*","*"
"742","Turner County","1050-Z - Turner County Specialty School","Total","*","*","*","*","*","*","*"
"742","Turner County","3050-Turner County High School","Female","16","*","*","103","*","49","*"
"742","Turner County","3050-Turner County High School","Male","*","*","*","102","*","43","*"
"742","Turner County","3050-Turner County High School","Total","*","*","*","205","*","92","*"
"743","Twiggs County","0107-Jeffersonville Elementary","Female","*","*","*","126","*","61","*"
"743","Twiggs County","0107-Jeffersonville Elementary","Male","*","*","*","102","*","71","*"
"743","Twiggs County","0107-Jeffersonville Elementary","Total","*","*","*","228","*","132","*"
"743","Twiggs County","0201-Twiggs County High School","Female","*","*","*","79","*","37","*"
"743","Twiggs County","0201-Twiggs County High School","Male","*","*","*","75","*","36","*"
"743","Twiggs County","0201-Twiggs County High School","Total","*","*","*","154","*","73","*"
"743","Twiggs County","0207-Twiggs Middle School","Female","*","*","*","45","*","28","*"
"743","Twiggs County","0207-Twiggs Middle School","Male","*","*","*","61","*","41","*"
"743","Twiggs County","0207-Twiggs Middle School","Total","*","*","*","106","*","69","*"
"744","Union County","0101-Union County High School","Female","*","*","*","*","*","376","*"
"744","Union County","0101-Union County High School","Male","19","*","*","*","*","419","15"
"744","Union County","0101-Union County High School","Total","*","*","*","*","*","795","*"
"744","Union County","0103-Union County Elementary School","Female","20","*","*","*","*","269","*"
"744","Union County","0103-Union County Elementary School","Male","*","*","*","*","*","265","*"
"744","Union County","0103-Union County Elementary School","Total","*","*","*","*","*","534","*"
"744","Union County","0108-Union County Middle School","Female","*","*","*","*","*","308","*"
"744","Union County","0108-Union County Middle School","Male","18","*","*","*","*","320","*"
"744","Union County","0108-Union County Middle School","Total","*","*","*","*","*","628","*"
"744","Union County","1050-Union County Primary School","Female","19","*","*","*","*","320","*"
"744","Union County","1050-Union County Primary School","Male","23","*","*","*","*","319","*"
"744","Union County","1050-Union County Primary School","Total","42","*","*","*","*","639","*"
"744","Union County","3050-Woody Gap High/Elementary School","Female","*","*","*","*","*","27","*"
"744","Union County","3050-Woody Gap High/Elementary School","Male","*","*","*","*","*","31","*"
"744","Union County","3050-Woody Gap High/Elementary School","Total","*","*","*","*","*","58","*"
"745","Thomaston-Upson County","0105-Upson-Lee Primary School","Female","21","*","*","186","*","303","22"
"745","Thomaston-Upson County","0105-Upson-Lee Primary School","Male","*","*","*","180","*","278","27"
"745","Thomaston-Upson County","0105-Upson-Lee Primary School","Total","*","*","*","366","*","581","49"
"745","Thomaston-Upson County","0195-Upson-Lee High School","Female","22","*","*","215","*","344","22"
"745","Thomaston-Upson County","0195-Upson-Lee High School","Male","*","*","*","210","*","366","26"
"745","Thomaston-Upson County","0195-Upson-Lee High School","Total","*","*","*","425","*","710","48"
"745","Thomaston-Upson County","0295-Upson-Lee Elementary School","Female","16","*","*","146","*","247","20"
"745","Thomaston-Upson County","0295-Upson-Lee Elementary School","Male","*","*","*","176","*","250","22"
"745","Thomaston-Upson County","0295-Upson-Lee Elementary School","Total","*","*","*","322","*","497","42"
"745","Thomaston-Upson County","0395-Upson-Lee Middle School","Female","21","*","*","165","*","255","15"
"745","Thomaston-Upson County","0395-Upson-Lee Middle School","Male","23","*","*","179","*","242","23"
"745","Thomaston-Upson County","0395-Upson-Lee Middle School","Total","44","*","*","344","*","497","38"
"746","Walker County","0100-Rock Spring Elementary School","Female","*","*","*","*","*","178","*"
"746","Walker County","0100-Rock Spring Elementary School","Male","*","*","*","*","*","184","*"
